origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.025,452.03419172019005
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.025,407.6114939216154
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.05,477.5244052905127
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.05,479.5968550137297
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.05,458.11576540449425
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.05,412.9386993747016
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.1,491.2009926855453
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.1,488.51332224869634
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.1,463.4334266694483
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.1,418.8770628734849
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.15,499.4260549538887
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.15,493.9618774814083
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.15,468.43964966248257
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.15,423.64402521461284
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.2,504.20483713591045
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.2,499.0444110888925
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.2,473.5228711965307
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.2,428.63598767742155
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.25,509.3357512280493
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.25,503.20025312489264
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.25,477.36187234569235
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.25,434.90944232079346
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.3,513.3987095359994
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.3,507.327143651567
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.3,481.8354288628089
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.3,438.52766256939657
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.35,517.5527768701002
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.35,510.6342330057867
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.35,485.2694687948547
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.35,443.42626194369853
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.4,520.8548290523623
